MatchLink,TossWonTeam,TossResult,Series,MatchTime,Team1,Team2,Result,Team1Score,Team1Wickets,Team2Score,Team2Wickets
https://www.espncricinfo.com/ci/engine/match/1205792.html,Mumbai,field,Syed Mushtaq Ali Trophy,day,Bengal,Mumbai,Mumbai won by 3 wickets (with 0 balls remaining),153,4,154,7
https://www.espncricinfo.com/ci/engine/match/1205818.html,Mumbai,bat,Syed Mushtaq Ali Trophy,day,Mumbai,Meghalaya,Meghalaya won by 6 wickets (with 4 balls remaining),157,6,161,4
https://www.espncricinfo.com/ci/engine/match/1205828.html,Assam,field,Syed Mushtaq Ali Trophy,day,Assam,Mumbai,Mumbai won by 83 runs,123,8,206,5
https://www.espncricinfo.com/ci/engine/match/1205847.html,Tamil Nadu,field,Syed Mushtaq Ali Trophy,day,Mumbai,Tamil Nadu,Tamil Nadu won by 7 wickets (with 37 balls remaining),121,9,122,3
https://www.espncricinfo.com/ci/engine/match/1205851.html,Mumbai,field,Syed Mushtaq Ali Trophy,day,Jharkhand,Mumbai,Mumbai won by 5 wickets (with 5 balls remaining),170,5,171,5
https://www.espncricinfo.com/ci/engine/match/1205854.html,Mumbai,field,Syed Mushtaq Ali Trophy,day,Karnataka,Mumbai,Mumbai won by 7 wickets (with 6 balls remaining),171,6,174,3
https://www.espncricinfo.com/ci/engine/match/1205859.html,Punjab,field,Syed Mushtaq Ali Trophy,daynight,Punjab,Mumbai,Mumbai won by 22 runs,221,6,243,3
https://www.espncricinfo.com/ci/engine/match/1244319.html,Mumbai,field,Syed Mushtaq Ali Trophy,day,Mumbai,Delhi,Delhi won by 76 runs,130,10,206,4
https://www.espncricinfo.com/ci/engine/match/1244339.html,Kerala,field,Syed Mushtaq Ali Trophy,night,Mumbai,Kerala,Kerala won by 8 wickets (with 25 balls remaining),196,7,201,2
https://www.espncricinfo.com/ci/engine/match/1244357.html,Mumbai,bat,Syed Mushtaq Ali Trophy,day,Mumbai,Haryana,Haryana won by 8 wickets (with 14 balls remaining),143,10,144,2
https://www.espncricinfo.com/ci/engine/match/1244375.html,Puducherry,field,Syed Mushtaq Ali Trophy,day,Mumbai,Puducherry,Puducherry won by 6 wickets (with 6 balls remaining),94,10,95,4
https://www.espncricinfo.com/ci/engine/match/1244396.html,Andhra,bat,Syed Mushtaq Ali Trophy,day,Andhra,Mumbai,Mumbai won by 5 wickets (with 7 balls remaining),154,8,156,5
https://www.espncricinfo.com/ci/engine/match/1320950.html,India,field,India tour of England,night,Derbyshire,India,India won by 7 wickets (with 20 balls remaining),150,8,151,3
https://www.espncricinfo.com/ci/engine/match/1320951.html,Northamptonshire,field,India tour of England,day,Northamptonshire,India,India won by 10 runs,139,10,149,8
https://www.espncricinfo.com/ci/engine/match/1399113.html,India,bat,Asian Games Men's Cricket Competition,day,Nepal,India,India won by 23 runs,179,9,202,4
https://www.espncricinfo.com/ci/engine/match/1399117.html,India,field,Asian Games Men's Cricket Competition,day,Bangladesh,India,India won by 9 wickets (with 64 balls remaining),96,9,97,1
https://www.espncricinfo.com/ci/engine/match/1157190.html,Services,field,Syed Mushtaq Ali Trophy,day,Hyderabad (India),Services,Services won by 4 wickets (with 2 balls remaining),135,8,141,6
https://www.espncricinfo.com/ci/engine/match/1205719.html,Punjab,field,Syed Mushtaq Ali Trophy,day,Punjab,Hyderabad (India),Hyderabad won by 2 runs (VJD),97,4,149,7
https://www.espncricinfo.com/ci/engine/match/1244311.html,Hyderabad (India),field,Syed Mushtaq Ali Trophy,night,Hyderabad (India),Assam,Assam won by 2 runs,157,8,159,5
https://www.espncricinfo.com/ci/engine/match/1244329.html,Odisha,field,Syed Mushtaq Ali Trophy,day,Odisha,Hyderabad (India),Hyderabad won by 6 runs,147,4,153,8
https://www.espncricinfo.com/ci/engine/match/1244349.html,Bengal,field,Syed Mushtaq Ali Trophy,night,Hyderabad (India),Bengal,Bengal won by 6 wickets (with 10 balls remaining),157,10,161,4
https://www.espncricinfo.com/ci/engine/match/1244366.html,Hyderabad (India),bat,Syed Mushtaq Ali Trophy,day,Hyderabad (India),Tamil Nadu,Tamil Nadu won by 7 wickets (with 3 balls remaining),152,7,155,3
https://www.espncricinfo.com/ci/engine/match/1280210.html,Hyderabad (India),field,Syed Mushtaq Ali Trophy,day,Saurashtra,Hyderabad (India),Hyderabad won by 2 wickets (with 3 balls remaining),173,8,177,8
https://www.espncricinfo.com/ci/engine/match/1280230.html,Hyderabad (India),bat,Syed Mushtaq Ali Trophy,day,Uttarakhand,Hyderabad (India),Hyderabad won by 61 runs,106,10,167,5
https://www.espncricinfo.com/ci/engine/match/1280249.html,Hyderabad (India),field,Syed Mushtaq Ali Trophy,day,Chandigarh,Hyderabad (India),Hyderabad won by 8 wickets (with 8 balls remaining),162,5,163,2
https://www.espncricinfo.com/ci/engine/match/1280267.html,Hyderabad (India),field,Syed Mushtaq Ali Trophy,day,Delhi,Hyderabad (India),Hyderabad won by 3 wickets (with 0 balls remaining),170,5,171,7
https://www.espncricinfo.com/ci/engine/match/1280288.html,Hyderabad (India),bat,Syed Mushtaq Ali Trophy,day,Uttar Pradesh,Hyderabad (India),Hyderabad won by 29 runs,118,10,147,7
https://www.espncricinfo.com/ci/engine/match/1280299.html,Gujarat,field,Syed Mushtaq Ali Trophy,day,Gujarat,Hyderabad (India),Hyderabad won by 30 runs,128,8,158,5
https://www.espncricinfo.com/ci/engine/match/1280300.html,Tamil Nadu,field,Syed Mushtaq Ali Trophy,day,Hyderabad (India),Tamil Nadu,Tamil Nadu won by 8 wickets (with 34 balls remaining),90,10,92,2
https://www.espncricinfo.com/ci/engine/match/1332920.html,Hyderabad (India),field,Syed Mushtaq Ali Trophy,daynight,Hyderabad (India),Punjab,Punjab won by 59 runs,115,10,174,4
https://www.espncricinfo.com/ci/engine/match/1332938.html,Puducherry,field,Syed Mushtaq Ali Trophy,day,Puducherry,Hyderabad (India),Hyderabad won by 4 runs,143,4,147,8
https://www.espncricinfo.com/ci/engine/match/1332956.html,Goa,field,Syed Mushtaq Ali Trophy,daynight,Goa,Hyderabad (India),Hyderabad won by 37 runs,140,10,177,6
https://www.espncricinfo.com/ci/engine/match/1332974.html,Hyderabad (India),field,Syed Mushtaq Ali Trophy,day,Tripura,Hyderabad (India),Hyderabad won by 5 wickets (with 0 balls remaining),158,8,162,5
https://www.espncricinfo.com/ci/engine/match/1332992.html,Hyderabad (India),field,Syed Mushtaq Ali Trophy,day,Hyderabad (India),Delhi,Delhi won by 46 runs,150,10,196,6
https://www.espncricinfo.com/ci/engine/match/1333010.html,Hyderabad (India),bat,Syed Mushtaq Ali Trophy,day,Hyderabad (India),Uttar Pradesh,UP won by 7 wickets (with 5 balls remaining),132,9,133,3
https://www.espncricinfo.com/ci/engine/match/1383436.html,Hyderabad (India),field,Syed Mushtaq Ali Trophy,day,Meghalaya,Hyderabad (India),Hyderabad won by 9 wickets (with 40 balls remaining),119,6,120,1
https://www.espncricinfo.com/ci/engine/match/1383454.html,Jammu & Kashmir,bat,Syed Mushtaq Ali Trophy,day,Jammu & Kashmir,Hyderabad (India),Hyderabad won by 8 wickets (with 9 balls remaining),159,8,160,2
https://www.espncricinfo.com/ci/engine/match/1383472.html,Hyderabad (India),field,Syed Mushtaq Ali Trophy,day,Chhattisgarh,Hyderabad (India),Hyderabad won by 6 wickets (with 24 balls remaining),97,10,98,4
https://www.espncricinfo.com/ci/engine/match/1383491.html,Hyderabad (India),field,Syed Mushtaq Ali Trophy,daynight,Mizoram,Hyderabad (India),Hyderabad won by 6 wickets (with 29 balls remaining),114,10,115,4
https://www.espncricinfo.com/ci/engine/match/1383508.html,Baroda,field,Syed Mushtaq Ali Trophy,day,Hyderabad (India),Baroda,Baroda won by 6 wickets (with 10 balls remaining),186,6,187,4
https://www.espncricinfo.com/ci/engine/match/1383524.html,Mumbai,field,Syed Mushtaq Ali Trophy,day,Mumbai,Hyderabad (India),Hyderabad won by 23 runs,132,8,155,5
https://www.espncricinfo.com/ci/engine/match/1383543.html,Hyderabad (India),field,Syed Mushtaq Ali Trophy,day,Haryana,Hyderabad (India),Hyderabad won by 5 wickets (with 26 balls remaining),139,9,141,5
https://www.espncricinfo.com/ci/engine/match/1313565.html,Surrey,field,Sri Lanka Cricket Development XI tour of England,day,SLC Dev XI,Surrey,Surrey won by 9 wickets (with 62 balls remaining),106,10,111,1
https://www.espncricinfo.com/ci/engine/match/1297804.html,Surrey,field,Vitality Blast,daynight,Glamorgan,Surrey,Surrey won by 4 wickets (with 1 ball remaining),173,5,174,6
https://www.espncricinfo.com/ci/engine/match/1297818.html,Gloucestershire,field,Vitality Blast,daynight,Gloucestershire,Surrey,Surrey won by 37 runs,92,10,129,10
https://www.espncricinfo.com/ci/engine/match/1297827.html,Hampshire,field,Vitality Blast,daynight,Hampshire,Surrey,Surrey won by 72 runs,156,10,228,4
https://www.espncricinfo.com/ci/engine/match/1297830.html,Kent,field,Vitality Blast,night,Kent,Surrey,Surrey won by 32 runs,127,9,159,6
https://www.espncricinfo.com/ci/engine/match/1297850.html,Surrey,field,Vitality Blast,daynight,Sussex,Surrey,Surrey won by 7 wickets (with 21 balls remaining),146,7,147,3
https://www.espncricinfo.com/ci/engine/match/1297876.html,Surrey,field,Vitality Blast,day,Hampshire,Surrey,Surrey won by 4 wickets (with 5 balls remaining),151,7,152,6
https://www.espncricinfo.com/ci/engine/match/1297884.html,Surrey,field,Vitality Blast,daynight,Somerset,Surrey,Surrey won by 3 wickets (with 0 balls remaining),144,8,145,7
https://www.espncricinfo.com/ci/engine/match/1297892.html,Surrey,field,Vitality Blast,night,Surrey,Sussex,Sussex won by 17 runs,155,10,172,5
https://www.espncricinfo.com/ci/engine/match/1297900.html,Surrey,field,Vitality Blast,night,Surrey,Essex,Essex won by 43 runs,155,9,198,7
https://www.espncricinfo.com/ci/engine/match/1297905.html,Surrey,field,Vitality Blast,daynight,Kent,Surrey,Surrey won by 4 wickets (with 9 balls remaining),191,5,195,6
https://www.espncricinfo.com/ci/engine/match/1297917.html,Surrey,field,Vitality Blast,daynight,Surrey,Somerset,Somerset won by 47 runs,171,10,218,8
https://www.espncricinfo.com/ci/engine/match/1347586.html,Sussex,field,Vitality Blast,day,Surrey,Sussex,Sussex won by 5 wickets (with 1 ball remaining),148,10,149,5
https://www.espncricinfo.com/ci/engine/match/1347595.html,Surrey,field,Vitality Blast,night,Hampshire,Surrey,Surrey won by 6 wickets (with 7 balls remaining),156,4,157,4
https://www.espncricinfo.com/ci/engine/match/1347617.html,Kent,bat,Vitality Blast,day,Kent,Surrey,Surrey won by 5 wickets (with 0 balls remaining),173,5,174,5
https://www.espncricinfo.com/ci/engine/match/1347625.html,Surrey,bat,Vitality Blast,daynight,Glamorgan,Surrey,Surrey won by 65 runs,171,8,236,2
https://www.espncricinfo.com/ci/engine/match/1347633.html,Sussex,field,Vitality Blast,night,Sussex,Surrey,Surrey won by 124 runs,134,10,258,6
https://www.espncricinfo.com/ci/engine/match/1347644.html,Somerset,field,Vitality Blast,daynight,Somerset,Surrey,Surrey won by 28 runs,167,9,195,9
https://www.espncricinfo.com/ci/engine/match/1347649.html,Hampshire,field,Vitality Blast,day,Surrey,Hampshire,Hampshire won by 9 wickets (with 34 balls remaining),124,10,125,1
https://www.espncricinfo.com/ci/engine/match/1347656.html,Glamorgan,field,Vitality Blast,daynight,Glamorgan,Surrey,Surrey won by 81 runs,157,8,238,5
https://www.espncricinfo.com/ci/engine/match/1347665.html,Middlesex,field,Vitality Blast,daynight,Surrey,Middlesex,Middlesex won by 7 wickets (with 4 balls remaining),252,7,254,3
https://www.espncricinfo.com/ci/engine/match/1347679.html,Surrey,field,Vitality Blast,daynight,Surrey,Somerset,Somerset won by 18 runs,190,9,208,5
https://www.espncricinfo.com/ci/engine/match/1347690.html,Essex,field,Vitality Blast,day,Surrey,Essex,Essex won by 3 wickets (with 0 balls remaining),195,6,199,7
https://www.espncricinfo.com/ci/engine/match/1347695.html,Surrey,bat,Vitality Blast,daynight,Lancashire,Surrey,Surrey won by 13 runs,174,6,187,5
https://www.espncricinfo.com/ci/engine/match/1410471.html,Surrey,bat,Vitality Blast,daynight,Surrey,Somerset,Somerset won by 6 wickets (with 6 balls remaining),182,5,183,4
https://www.espncricinfo.com/ci/engine/match/1410475.html,Essex,field,Vitality Blast,day,Essex,Surrey,Surrey won by 13 runs,176,8,189,9
https://www.espncricinfo.com/ci/engine/match/1410486.html,Surrey,field,Vitality Blast,daynight,Hampshire,Surrey,Surrey won by 5 wickets (with 5 balls remaining),183,10,188,5
https://www.espncricinfo.com/ci/engine/match/1410491.html,Surrey,field,Vitality Blast,daynight,Surrey,Kent,Kent won by 86 runs,131,10,217,5
https://www.espncricinfo.com/ci/engine/match/1452594.html,Canterbury,field,Super Smash,daynight,Canterbury,Auckland,Auckland won by 13 runs,172,10,185,8
https://www.espncricinfo.com/ci/engine/match/1452599.html,Canterbury,bat,Super Smash,daynight,Auckland,Canterbury,Canterbury won by 41 runs,132,9,173,9
https://www.espncricinfo.com/ci/engine/match/1452601.html,Auckland,bat,Super Smash,daynight,Auckland,Northern Districts,Northern Dis won by 5 wickets (with 5 balls remaining),187,5,193,5
https://www.espncricinfo.com/ci/engine/match/1452603.html,Central Districts,field,Super Smash,daynight,Auckland,Central Districts,Central D won by 8 wickets (with 16 balls remaining),139,8,142,2
https://www.espncricinfo.com/ci/engine/match/1452608.html,Wellington,field,Super Smash,daynight,Wellington,Auckland,Auckland won by 53 runs,162,10,215,3
https://www.espncricinfo.com/ci/engine/match/1452611.html,Auckland,bat,Super Smash,daynight,Otago,Auckland,Auckland won by 69 runs,128,10,197,6
https://www.espncricinfo.com/ci/engine/match/1452615.html,Auckland,bat,Super Smash,day,Auckland,Wellington,Wellington won by 6 wickets (with 4 balls remaining),150,6,152,4
https://www.espncricinfo.com/ci/engine/match/1116080.html,Eastern Province,field,Africa T20 Cup,day,Gauteng,Eastern Province,E. Province won by 6 wickets (with 6 balls remaining),140,6,143,4
https://www.espncricinfo.com/ci/engine/match/1116082.html,Northerns,bat,Africa T20 Cup,day,Northerns,Gauteng,Gauteng won by 8 wickets (with 25 balls remaining),141,3,142,2
https://www.espncricinfo.com/ci/engine/match/1116085.html,North West,bat,Africa T20 Cup,day,North West,Gauteng,Gauteng won by 6 wickets (with 24 balls remaining),128,6,129,4
https://www.espncricinfo.com/ci/engine/match/1116098.html,KwaZulu-Natal Inland,field,Africa T20 Cup,day,Gauteng,KwaZulu-Natal Inland,KZN-Inland won by 8 wickets (with 32 balls remaining),110,8,111,2
https://www.espncricinfo.com/ci/engine/match/1124671.html,Warriors,field,Ram Slam T20 Challenge,day,Lions,Warriors,Warriors won by 4 wickets (with 6 balls remaining),182,3,183,6
https://www.espncricinfo.com/ci/engine/match/1124684.html,Warriors,bat,Ram Slam T20 Challenge,daynight,Lions,Warriors,Warriors won by 4 runs (D/L method),92,7,133,4
https://www.espncricinfo.com/ci/engine/match/1157226.html,Lions,field,CSA T20 Challenge,day,Lions,Cape Cobras,Cape Cobras won by 5 runs,164,8,169,8
https://www.espncricinfo.com/ci/engine/match/1157227.html,Dolphins,field,CSA T20 Challenge,daynight,Dolphins,Lions,LIONS won by 18 runs,141,9,159,5
https://www.espncricinfo.com/ci/engine/match/1157231.html,Knights,field,CSA T20 Challenge,daynight,Knights,Lions,LIONS won by 40 runs,110,9,150,7
https://www.espncricinfo.com/ci/engine/match/1157238.html,Titans,field,CSA T20 Challenge,daynight,Titans,Lions,LIONS won by 19 runs,162,9,181,4
https://www.espncricinfo.com/ci/engine/match/1157247.html,Warriors,field,CSA T20 Challenge,daynight,Lions,Warriors,Warriors won by 9 wickets (with 33 balls remaining),144,6,145,1
https://www.espncricinfo.com/ci/engine/match/1157248.html,Lions,field,CSA T20 Challenge,daynight,Cape Cobras,Lions,LIONS won by 6 wickets (with 25 balls remaining),133,7,134,4
https://www.espncricinfo.com/ci/engine/match/1157253.html,Lions,field,CSA T20 Challenge,day,Titans,Lions,LIONS won by 4 wickets (with 6 balls remaining),148,7,149,6
https://www.espncricinfo.com/ci/engine/match/1157254.html,Lions,field,CSA T20 Challenge,day,Dolphins,Lions,LIONS won by 8 wickets (with 8 balls remaining),163,8,164,2
https://www.espncricinfo.com/ci/engine/match/1157256.html,Warriors,field,CSA T20 Challenge,day,Warriors,Lions,LIONS won by 11 runs,192,10,203,4
https://www.espncricinfo.com/ci/engine/match/1200365.html,Gauteng,field,CSA Provincial T20 Cup,day,Gauteng,KwaZulu-Natal,KZ-Natal won by 12 runs,112,8,124,8
https://www.espncricinfo.com/ci/engine/match/1200370.html,Northerns,field,CSA Provincial T20 Cup,day,Gauteng,Northerns,Northerns won by 7 wickets (with 22 balls remaining),167,3,171,3
https://www.espncricinfo.com/ci/engine/match/1200376.html,Easterns,field,CSA Provincial T20 Cup,day,Easterns,Gauteng,Gauteng won by 12 runs,138,6,150,9
https://www.espncricinfo.com/ci/engine/match/1200383.html,Gauteng,bat,CSA Provincial T20 Cup,day,Gauteng,Free State,Free State won by 7 wickets (with 1 ball remaining),157,4,158,3
https://www.espncricinfo.com/ci/engine/match/1277939.html,Lions,field,CSA Provincial T20 Cup,day,Lions,Western Province,W Province won by 2 runs,195,6,197,7
https://www.espncricinfo.com/ci/engine/match/1277943.html,Lions,field,CSA Provincial T20 Cup,day,South Western Districts,Lions,LIONS won by 4 wickets (with 1 ball remaining),129,6,132,6
https://www.espncricinfo.com/ci/engine/match/1334895.html,Lions,field,CSA T20 Challenge,day,Lions,Titans,Titans won by 71 runs,119,10,190,6
https://www.espncricinfo.com/ci/engine/match/1334900.html,Lions,field,CSA T20 Challenge,night,Warriors,Lions,LIONS won by 7 wickets (with 21 balls remaining) (D/L method),106,4,100,3
https://www.espncricinfo.com/ci/engine/match/1334907.html,Lions,bat,CSA T20 Challenge,day,Lions,Dolphins,Dolphins won by 9 wickets (with 10 balls remaining),163,6,167,1
https://www.espncricinfo.com/ci/engine/match/1334916.html,Western Province,field,CSA T20 Challenge,night,Western Province,Lions,LIONS won by 32 runs,128,9,160,8
https://www.espncricinfo.com/ci/engine/match/1394578.html,North West,bat,CSA T20 Challenge,day,North West,Lions,LIONS won by 9 wickets (with 56 balls remaining),103,10,104,1
https://www.espncricinfo.com/ci/engine/match/1394580.html,Dolphins,field,CSA T20 Challenge,night,Lions,Dolphins,Dolphins won by 4 wickets (with 5 balls remaining),155,5,159,6
https://www.espncricinfo.com/ci/engine/match/1394584.html,Titans,field,CSA T20 Challenge,night,Titans,Lions,LIONS won by 1 run,182,6,183,5
https://www.espncricinfo.com/ci/engine/match/1394596.html,Lions,field,CSA T20 Challenge,night,Lions,Warriors,Warriors won by 2 runs,171,7,173,4
